iteration,round_1,round_2,round_3,round_4,round_5
84,23.567,23.682,23.509,23.497,23.651
85,23.567,23.682,23.509,23.497,23.651
86,23.567,23.682,23.509,23.497,23.651
87,23.567,23.682,23.509,23.497,23.651
88,23.567,23.682,23.509,23.497,23.651
89,23.567,23.682,23.509,23.497,23.651
90,23.567,23.682,23.509,23.497,23.651
91,23.567,23.682,23.509,23.497,23.651
92,23.567,23.682,23.509,23.497,23.651
93,23.567,23.682,23.509,23.497,23.651
94,23.567,23.682,23.509,23.497,23.597
95,23.567,23.682,23.509,23.497,23.597
96,23.567,23.682,23.509,23.497,23.597
97,23.567,23.682,23.509,23.497,23.597
98,23.567,23.682,23.509,23.497,23.597
99,23.567,23.682,23.509,23.497,23.597
100,23.567,23.682,23.509,23.497,23.597
101,23.567,23.682,23.509,23.497,23.597
102,23.567,23.682,23.509,23.497,23.597
103,23.567,23.682,23.509,23.497,23.597
104,23.567,23.682,23.509,23.497,23.597
105,23.567,23.682,23.509,23.497,23.597
106,23.567,23.682,23.509,23.497,23.597
107,23.567,23.682,23.509,23.497,23.597
108,23.567,23.682,23.509,23.497,23.597
109,23.567,23.682,23.509,23.497,23.597
110,23.567,23.682,23.509,23.497,23.597
111,23.567,23.682,23.509,23.377,23.597
112,23.567,23.682,23.509,23.377,23.597
113,23.567,23.682,23.509,23.377,23.597
114,23.567,23.682,23.509,23.377,23.597
115,23.567,23.682,23.509,23.377,23.597
116,23.567,23.682,23.509,23.377,23.597
117,23.567,23.682,23.509,23.377,23.597
118,23.567,23.682,23.509,23.377,23.597
119,23.567,23.682,23.509,23.377,23.597
120,23.567,23.682,23.509,23.377,23.597
121,23.567,23.682,23.509,23.377,23.597
122,23.567,23.682,23.509,23.377,23.597
123,23.567,23.682,23.509,23.377,23.597
124,23.567,23.682,23.509,23.377,23.597
125,23.567,23.682,23.509,23.377,23.597
126,23.567,23.682,23.509,23.377,23.597
127,23.567,23.682,23.509,23.377,23.597
128,23.567,23.682,23.509,23.377,23.597
