iteration,round_1,round_2,round_3,round_4,round_5
73,46.511,46.456,45.798,46.575,46.666
74,46.511,46.456,45.798,46.575,46.666
75,46.511,46.456,45.798,46.575,46.666
76,46.511,46.456,45.798,46.575,46.666
77,46.511,46.456,45.798,46.575,46.666
78,46.511,46.456,45.798,46.575,46.666
79,46.511,46.456,45.798,46.575,46.666
80,46.511,46.456,45.798,46.575,46.666
81,46.511,46.456,45.798,46.575,46.666
82,46.511,46.456,45.798,46.575,46.666
83,46.511,46.456,45.798,46.575,46.666
84,46.511,46.456,45.798,46.575,46.666
85,46.511,46.456,45.798,46.575,46.666
86,46.511,46.456,45.798,46.575,46.666
87,46.511,46.456,45.798,46.575,46.666
88,46.511,46.456,45.798,46.575,46.666
89,46.511,46.456,45.798,46.575,46.666
90,46.511,46.456,45.798,46.575,46.666
91,46.511,46.456,45.798,46.575,46.666
92,46.511,46.456,45.798,46.575,46.666
93,46.511,46.456,45.798,46.575,46.666
94,46.511,46.456,45.798,46.575,46.666
95,46.511,46.456,45.798,46.575,46.666
96,46.511,46.456,45.798,46.575,46.666
97,46.511,46.456,45.798,46.575,46.666
98,46.511,46.456,45.798,46.575,46.666
99,46.511,46.456,45.798,46.575,46.666
100,46.511,46.456,45.798,46.575,46.666
101,46.511,46.456,45.798,46.575,46.666
102,46.511,46.456,45.798,46.575,46.666
103,46.511,46.456,45.798,46.575,46.666
104,46.511,46.456,45.798,46.575,46.666
105,46.511,46.456,45.798,46.575,46.666
106,46.511,46.456,45.798,46.575,46.666
107,46.511,46.456,45.798,46.575,46.666
108,46.511,46.456,45.798,46.575,46.666
109,46.511,46.456,45.798,46.575,46.666
110,46.511,46.456,45.798,46.575,46.666
111,46.511,46.413,45.798,46.575,46.666
112,46.511,46.413,45.798,46.575,46.666
113,46.511,46.413,45.798,46.575,46.666
114,46.511,46.413,45.798,46.575,46.666
115,46.511,46.413,45.798,46.575,46.666
116,46.511,46.413,45.798,46.575,46.666
117,46.511,46.413,45.798,46.575,46.666
118,46.511,46.413,45.798,46.575,46.666
119,46.511,46.413,45.798,46.575,46.666
120,46.511,46.413,45.798,46.575,46.666
121,46.511,46.413,45.798,46.575,46.666
122,46.511,46.413,45.798,46.575,46.666
123,46.511,46.413,45.798,46.575,46.666
124,46.511,46.413,45.798,46.575,46.666
125,46.511,46.413,45.798,46.575,46.666
126,46.511,46.413,45.798,46.476,46.666
127,46.511,46.413,45.798,46.476,46.666
128,46.511,46.413,45.798,46.476,46.666
