iteration,round_1,round_2,round_3,round_4,round_5
51,139.054,139.005,111.203,112.095,111.546
52,139.054,139.005,111.203,112.095,111.546
53,139.054,139.005,111.203,112.095,111.546
54,139.054,139.005,111.203,112.095,111.546
55,139.054,139.005,111.203,112.095,111.546
56,139.054,139.005,111.203,112.095,111.546
57,139.054,139.005,111.203,112.095,111.546
58,139.054,139.005,111.203,112.095,111.546
59,139.054,139.005,111.203,112.095,111.546
60,139.054,139.005,111.203,112.095,111.546
61,139.054,139.005,111.203,112.095,111.546
62,139.054,139.005,111.203,112.095,111.546
63,139.054,139.005,111.203,112.095,111.546
64,139.054,139.005,111.203,112.095,111.546
65,139.054,139.005,111.203,112.095,111.546
66,139.054,139.005,111.203,112.095,111.546
67,139.054,139.005,111.203,112.095,111.546
68,139.054,139.005,111.203,112.095,111.546
69,139.054,139.005,111.203,112.095,111.546
70,139.054,139.005,111.203,112.095,111.546
71,139.054,139.005,111.203,112.095,111.546
72,139.054,139.005,111.203,112.095,111.546
73,139.054,139.005,111.203,112.095,111.546
74,139.054,139.005,111.203,112.095,111.546
75,139.054,139.005,111.203,112.095,111.546
76,139.054,139.005,111.203,112.095,111.546
77,139.054,139.005,111.203,112.095,111.546
78,139.054,139.005,111.203,112.095,111.546
79,139.054,139.005,111.203,112.095,111.546
80,139.054,139.005,111.203,112.095,111.546
81,139.054,139.005,111.203,112.095,111.546
82,139.054,139.005,111.203,112.095,111.546
83,139.054,139.005,111.203,112.095,111.546
84,139.054,139.005,111.203,112.095,111.546
85,139.054,139.005,111.203,112.095,111.546
86,139.054,139.005,111.203,112.095,111.546
87,139.054,139.005,111.203,112.095,111.546
88,139.054,139.005,111.203,112.095,111.546
89,139.054,139.005,111.203,112.095,111.546
90,139.054,139.005,111.203,112.095,111.546
91,139.054,139.005,111.203,112.095,111.546
92,139.054,139.005,111.203,112.095,111.546
93,139.054,139.005,111.203,112.095,111.546
94,139.054,139.005,111.203,112.095,111.546
95,139.054,139.005,111.203,112.095,111.546
96,139.054,139.005,111.203,112.095,111.546
97,139.054,139.005,111.203,112.095,111.546
98,139.054,139.005,111.203,112.095,111.546
99,139.054,139.005,111.203,112.095,111.546
100,139.054,139.005,111.203,112.095,111.546
101,139.054,139.005,111.203,112.095,111.546
102,139.054,139.005,111.203,112.095,111.546
103,139.054,139.005,111.203,112.095,111.546
104,139.054,139.005,111.203,112.095,111.546
105,139.054,139.005,111.203,112.095,111.546
106,139.054,139.005,111.203,112.095,111.546
107,139.054,139.005,111.203,112.095,111.546
108,139.054,139.005,111.203,112.095,111.546
109,139.054,139.005,111.203,112.095,111.546
110,139.054,139.005,111.203,112.095,111.546
111,139.054,139.005,111.203,112.095,111.546
112,139.054,139.005,111.203,112.095,111.546
113,139.054,139.005,111.203,112.095,111.546
114,139.054,139.005,111.203,112.095,111.546
115,139.054,139.005,111.203,112.095,111.546
116,139.054,139.005,111.203,112.095,111.546
117,139.054,139.005,111.203,112.095,111.546
118,139.054,139.005,111.203,112.095,111.546
119,139.054,139.005,111.203,112.095,111.546
120,139.054,139.005,111.203,112.095,111.546
121,139.054,139.005,111.203,112.095,111.546
122,139.054,139.005,111.203,112.095,111.546
123,139.054,139.005,111.203,112.095,111.546
124,139.054,139.005,111.203,112.095,111.546
125,139.054,139.005,111.203,112.095,111.546
126,139.054,139.005,111.203,112.095,111.546
127,139.054,139.005,111.203,112.095,111.546
128,139.054,139.005,111.203,112.095,111.546
